variant,domain,dataset,split,sample_index,true_label,tsne_x,tsne_y
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1030,0,-11.825366,-29.798145
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1031,1,-10.012274,10.690298
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1032,5,-47.353592,33.074905
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1033,5,-82.234787,2.333894
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1034,5,-25.386629,-2.843480
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1035,5,-58.716923,-2.771259
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1036,5,-49.008736,30.973715
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1037,5,-80.066216,4.980183
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1038,5,-11.103163,-16.968178
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1039,3,-31.543585,-12.934884
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1040,5,-57.908062,13.139576
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1041,5,-12.931962,-18.148540
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1042,1,-5.447759,1.450409
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1043,5,-36.052921,-8.331134
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1044,5,-28.492693,-6.143918
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1045,5,-39.617077,-12.247935
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1046,5,-59.367008,0.008798
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1047,2,-14.905138,-8.417731
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1048,5,-43.169727,-27.083626
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1049,5,-31.791904,-18.339214
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1050,5,-36.214642,-2.968606
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1051,1,-20.153305,11.001169
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1052,5,-66.632698,24.833776
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1053,1,-19.740532,10.396127
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1054,5,-20.957529,-18.059729
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1055,5,-12.499719,-23.100706
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1056,4,-24.128191,35.205853
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1057,5,-20.134592,-19.641827
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1058,3,-66.313675,-28.649784
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1059,5,-33.968266,-8.300778
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1060,5,-82.587975,-12.602018
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1061,5,-42.060131,7.815833
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1062,2,-5.085604,31.204527
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1063,5,-12.428326,-22.724718
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1064,5,-62.429268,11.711507
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1065,5,-74.313515,-14.145099
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1066,5,-36.560593,45.399792
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1067,5,-32.679482,0.690725
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1068,1,-20.246830,11.415663
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1069,1,-17.160339,-9.626035
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1070,1,-9.135085,19.526554
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1071,2,-35.118740,16.938396
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1072,5,-30.452446,30.242458
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1073,5,-68.393433,-14.372310
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1074,2,-16.484892,23.301741
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1075,6,-5.901958,-17.009819
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1076,5,-40.245678,27.795336
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1077,5,-53.654316,14.143955
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1078,5,-12.729106,-18.910187
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1079,5,-65.369064,25.506672
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1080,5,-71.956627,-27.594715
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1081,5,-8.386966,-15.640296
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1082,5,-56.134178,6.507760
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1083,5,-41.301800,-7.802567
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1084,4,-9.828297,3.983519
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1085,5,-49.777821,3.533898
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1086,5,-63.630157,4.705891
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1087,5,-82.805702,3.061356
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1088,5,-74.880310,-10.372752
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1089,4,-22.581785,35.464993
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1090,2,-36.685612,10.657193
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1091,5,-34.231251,28.785225
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1092,5,-51.393299,-17.993547
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1093,5,-72.486748,-8.192964
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1094,5,-44.724518,-25.847668
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1095,5,-24.003557,-3.564326
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1096,5,-23.633110,-15.830562
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1097,2,-44.767681,37.495007
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1098,5,-62.713799,18.946934
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1099,5,-48.734325,4.017257
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1100,5,-43.782967,-21.285303
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1101,4,-33.984226,34.899479
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1102,5,-80.478035,-0.458141
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1103,5,-55.868771,10.510316
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1104,4,-25.387863,41.269310
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1105,5,-45.735516,-7.847699
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1106,5,-81.681618,2.690208
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1107,5,-82.715065,-1.798740
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1108,5,-54.670368,-4.697309
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1109,2,-49.372093,-2.885939
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1110,4,-11.926433,29.097977
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1111,0,-5.559907,17.185373
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1112,5,-55.800148,0.707701
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1113,5,-46.626713,-11.391372
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1114,4,-18.772144,40.327145
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1115,0,-0.677316,3.968232
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1116,4,-18.635681,4.311885
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1117,4,-23.413282,34.100571
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1118,5,-63.559044,32.652008
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1119,4,-30.795464,-11.276331
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1120,4,-30.222797,43.892101
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1121,5,-55.814125,-25.250690
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1122,5,-52.885620,15.727151
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1123,5,-56.395813,-8.087263
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1124,5,-38.795063,1.376039
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1125,5,-64.776276,-26.060774
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1126,5,-53.082451,9.577937
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1127,1,-11.839800,17.627056
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1128,5,-59.200451,5.242310
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1129,5,-57.907112,-19.741941
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1130,5,-55.250648,32.696922
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1131,5,-67.788742,11.758984
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1132,5,-41.386112,-18.011759
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1133,5,-70.648125,15.497391
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1134,4,-12.728139,-3.960406
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1135,6,-3.425431,32.076935
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1136,5,-45.458660,12.348205
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1137,4,-36.528210,35.770977
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1138,5,-6.698119,-5.440852
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1139,0,-7.015065,17.462961
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1140,0,-14.739909,10.700933
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1141,5,-76.677544,-7.183103
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1142,5,-42.736629,-13.053041
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1143,5,-45.277431,0.809766
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1144,1,-15.440085,14.793644
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1145,4,-25.445698,-13.837332
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1146,4,-39.792881,47.902050
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1147,0,-1.236993,-0.860297
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1148,4,-31.058737,43.480347
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1149,5,-17.557346,-6.055071
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1150,2,-9.034078,32.412811
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1151,5,-81.096832,-8.584264
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1152,5,-29.724981,26.890341
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1153,2,-15.326675,1.866442
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1154,4,-34.990082,22.140936
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1155,5,-70.034546,-16.215387
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1156,2,-64.608116,7.433877
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1157,1,-21.452953,10.003452
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1158,5,-63.381012,-1.202875
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1159,5,-67.017883,27.329306
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1160,5,-55.295631,-11.869434
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1161,5,-56.210983,-8.078817
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1162,2,-0.695805,14.330079
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1163,4,-15.676414,33.259193
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1164,5,-46.278732,32.186810
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1165,2,-30.680098,39.255547
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1166,5,-77.141953,-22.977631
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1167,4,-37.869289,33.409351
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1168,5,-60.963436,-4.090033
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1169,5,-58.176437,21.904381
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1170,5,-59.481232,5.074789
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1171,5,-71.611275,3.391129
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1172,4,-18.706179,40.870205
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1173,5,-57.361458,-21.198059
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1174,5,-45.861305,44.455662
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1175,5,-34.453579,10.521890
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1176,5,-49.162113,-24.650026
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1177,1,-6.195171,6.837254
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1178,5,-24.037674,-8.526238
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1179,5,-64.577332,-20.589256
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1180,5,-52.971886,-23.576994
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1181,5,-46.605663,20.923515
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1182,5,-80.350700,-7.692022
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1183,5,-61.321407,-3.076855
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1184,5,-48.709595,-3.911914
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1185,5,-59.787395,-18.788090
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1186,5,-63.340622,-9.190228
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1187,5,-29.086861,-2.543517
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1188,5,-70.701897,-25.908449
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1189,5,-22.616533,-8.747244
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1190,4,-36.337181,44.455181
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1191,5,-71.584618,8.028176
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1192,2,-53.847389,25.438625
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1193,5,-55.989552,-7.492176
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1194,5,-52.469139,18.022135
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1195,3,-67.764557,1.704407
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1196,5,-41.006920,-12.923778
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1197,5,-42.037411,34.728275
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1198,5,-70.856476,-9.280393
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1199,1,-5.774476,5.380633
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1200,2,-25.306553,43.834484
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1201,5,-13.981036,-19.848684
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1202,5,-18.766607,-28.493671
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1203,4,-28.983507,43.761448
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1204,6,-3.896005,29.028069
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1205,5,-46.559338,-5.613566
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1206,5,-73.192940,-18.267862
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1207,5,-56.676300,30.672497
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1208,3,-31.368343,11.683216
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1209,5,-50.941116,5.776846
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1210,5,-75.481911,-1.369985
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1211,5,-72.574631,-8.112625
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1212,5,-38.530075,-12.558305
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1213,4,-14.685748,1.074081
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1214,5,-63.718922,-5.098144
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1215,4,-33.078377,10.666295
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1216,5,-42.380993,-4.384624
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1217,2,-38.264526,-7.322012
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1218,5,-31.018675,-6.385484
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1219,5,-45.367977,-15.511169
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1220,5,-34.941818,33.339729
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1221,5,-25.026745,-6.542785
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1222,5,-62.643555,31.063189
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1223,5,-33.602753,-9.241389
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1224,5,-30.923401,-26.654194
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1225,5,-47.691063,40.728714
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1226,4,-23.379652,26.565090
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1227,2,-44.765541,34.842220
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1228,5,-38.352825,-10.106532
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1229,1,-13.387830,15.560508
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1230,4,-21.117760,40.517448
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1231,5,-67.377800,-21.892378
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1232,5,-33.967560,-18.977262
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1233,2,-31.734070,33.980198
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1234,4,-35.037373,31.635616
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1235,2,-31.404716,3.442445
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1236,5,-46.585384,8.014511
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1237,5,-59.972939,19.149029
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1238,5,-64.001480,-7.938856
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1239,5,-11.353097,-11.246769
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1240,5,-27.128531,-8.935726
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1241,2,-26.184319,-14.770909
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1242,2,-3.301941,15.492973
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1243,5,-25.114424,9.580846
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1244,6,-6.226012,29.907602
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1245,5,-68.402061,29.333265
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1246,1,-14.329202,18.849060
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1247,2,-15.214099,5.027479
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1248,5,-69.570099,17.216555
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1249,1,-19.792561,12.985009
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1250,5,-31.869905,32.012756
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1251,3,-35.986744,-25.718164
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1252,6,-2.988318,-6.087250
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1253,5,-14.390958,-21.936813
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1254,5,-38.574432,-4.180845
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1255,5,-57.411640,25.816566
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1256,5,-55.685406,-11.674599
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1257,4,-27.835691,34.890789
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1258,5,-36.322937,-29.346617
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1259,4,3.271318,-17.443012
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1260,5,-35.165462,-12.280519
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1261,5,-34.506443,-12.953025
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1262,5,-24.852745,-22.096914
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1263,5,-69.152588,27.075987
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1264,5,-75.078819,-4.397293
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1265,5,-54.437611,-13.835337
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1266,5,-66.095352,15.283689
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1267,5,-34.111862,-0.909691
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1268,5,-33.046284,-25.869444
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1269,5,-60.327652,-9.449242
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1270,5,-64.296341,-1.210443
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1271,5,-64.597839,20.057062
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1272,5,-68.030930,-19.692064
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1273,5,-53.952770,21.398598
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1274,5,-60.537724,9.640912
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1275,5,-45.691467,44.542633
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1276,0,-33.607151,33.564171
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1277,5,-20.585682,9.780680
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1278,5,-66.679764,29.534286
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1279,5,-60.565964,31.989269
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1280,0,0.538911,13.726594
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1281,2,-5.802194,23.519321
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1282,5,-68.858360,10.312745
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1283,5,-55.886536,9.645377
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1284,1,-3.048104,8.276134
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1285,4,-15.452451,34.807919
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1286,5,-34.109051,2.846401
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1287,5,-38.662090,-24.009844
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1288,4,-21.810705,33.425312
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1289,5,-18.982105,-12.117068
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1290,5,-9.816610,8.260181
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1291,5,-60.997341,29.791174
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1292,5,-77.197670,-3.611770
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1293,5,-64.006371,-20.640381
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1294,2,-40.210430,37.037952
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1295,2,-36.912987,21.431488
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1296,5,-52.057102,-15.401125
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1297,5,-18.149862,32.998497
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1298,4,-11.023046,-0.313084
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1299,5,-75.449776,-25.906576
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1300,0,-4.851880,4.092238
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1301,5,-54.980579,-16.787565
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1302,2,-26.835419,20.132641
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1303,5,-58.601330,-1.637021
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1304,5,-41.758617,-23.973318
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1305,5,-3.573287,-5.547819
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1306,1,-5.961309,2.489767
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1307,5,-31.507576,9.894637
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1308,5,-44.484531,-28.721535
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1309,1,-2.180240,2.725121
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1310,5,26.466421,-10.908647
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1311,5,-18.450947,-12.170979
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1312,2,-22.211241,-5.500339
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1313,3,-18.179399,-4.929947
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1314,5,-51.740540,-6.327840
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1315,5,-50.181572,-8.037854
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1316,5,-37.904655,46.692265
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1317,5,-53.151890,13.104098
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1318,2,-39.594170,22.883329
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1319,2,-31.525681,19.779125
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1320,4,-34.896469,39.287834
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1321,5,-53.713577,7.011713
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1322,5,0.311960,-2.541350
natural_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1323,0,-8.644337,15.323860
